[00:00.000 --> 00:02.000]  We've got it.
[55:49.000 --> 55:51.000]  I will give you 1 million waiting on this account.
[55:51.000 --> 55:53.000]  And people thought their ship had come in
[55:53.000 --> 55:54.000]  and they would do it.
[55:54.000 --> 55:56.000]  Now at first it hit millions of people,
[55:56.000 --> 55:59.000]  then it hit hundreds of thousands, then only dozens.
[56:00.000 --> 56:02.000]  But it's the same deal.
[56:02.000 --> 56:04.000]  But you didn't go out and do a deal
[56:04.000 --> 56:06.000]  with the fake Nigerian prince.
[56:06.000 --> 56:09.000]  They signed you on and are now holding you hostage saying,
[56:09.000 --> 56:11.000]  if you don't put more money into this,
[56:11.000 --> 56:13.000]  everything's gonna go belly up.
[56:14.000 --> 56:17.000]  And see a lot of people would go do the Nigerian deal,
[56:17.000 --> 56:19.000]  pay the $5,000, not get the million.
[56:19.000 --> 56:22.000]  And then Prince Wabubi's representative would say,
[56:22.000 --> 56:25.000]  I will allow you to talk to Prince Wabubi on the phone,
[56:25.000 --> 56:26.000]  but you've got to put 10,000 in
[56:26.000 --> 56:27.000]  and then you will get the money.
[56:27.000 --> 56:30.000]  And many people would shell out five or six times
[56:31.000 --> 56:35.000]  up to $100,000 to get the money from Prince Wabubi.
[56:37.000 --> 56:38.000]  And it's the same thing.
[56:38.000 --> 56:40.000]  All the yuppies, everybody thinks that,
[56:40.000 --> 56:43.000]  okay, the mainstream media, CNN, MSNBC,
[56:44.000 --> 56:48.000]  they have given us CNBC, they've given us outs
[56:48.000 --> 56:51.000]  that if we will just do A, B, C, and D,
[56:51.000 --> 56:52.000]  we'll come out of this.
[56:52.000 --> 56:54.000]  But everything they do, it's like the cartoon
[56:54.000 --> 56:56.000]  where the mouse is running in the mouse hole in the wall
[56:56.000 --> 56:59.000]  so the cat paints its mouth up like a restaurant
[56:59.000 --> 57:01.000]  or like a hole in the wall so the mouse runs into it.
[57:01.000 --> 57:03.000]  They've got every avenue you're gonna run to
[57:03.000 --> 57:05.000]  just is more power to them.
[57:06.000 --> 57:08.000]  You have to wake up to this fact.
[57:08.000 --> 57:10.000]  We're gonna come back and play the clip.
[57:10.000 --> 57:11.000]  Stuart Rhodes is coming up,
[57:11.000 --> 57:13.000]  but I'll get to the Greenspan clip and finish up on this.
[57:13.000 --> 57:16.000]  The reason I'm harping on this is not to be negative.
[57:16.000 --> 57:20.000]  The reason I'm harping on this is so that you understand
[57:21.000 --> 57:24.000]  that there's a way to fix this very quickly.
[57:24.000 --> 57:26.000]  The world isn't broken.
[57:26.000 --> 57:27.000]  There's problems that are real,
[57:27.000 --> 57:31.000]  but 90% of it is globalist orchestrating this
[57:31.000 --> 57:33.000]  and that it's so easy to defeat them
[57:33.000 --> 57:36.000]  if we simply remove this scum
[57:36.000 --> 57:39.000]  and are honest about the real financial system of the world.
[57:39.000 --> 57:41.000]  Hour two coming up, it's so important.
[57:41.000 --> 57:43.000]  Call your friends and family, tell them to tune in right now.
[57:43.000 --> 57:45.000]  The news websites are infowars.com,
[57:45.000 --> 57:47.000]  video streaming at prisonplanet.tv.
[57:51.000 --> 57:53.000]  Now that we have moved into the winter season,
[57:53.000 --> 57:57.000]  there is an increased need to support our immunity and health.
[57:57.000 --> 58:01.000]  At Silver Lungs, we are committed to meeting your needs
[58:01.000 --> 58:04.000]  by providing a full selection of silver-based products.
[58:04.000 --> 58:07.000]  Our most popular silver-based products
[58:07.000 --> 58:09.000]  are the 32-ounce nano-silver solutions,
[58:09.000 --> 58:12.000]  our 2-ounce nano-silver nasal applicators,
[58:12.000 --> 58:15.000]  as well as our all-natural silver soaps.
[58:15.000 --> 58:19.000]  Just released is our 100% natural silver gel.
[58:19.000 --> 58:23.000]  Our new silver gel is not based on synthetic gelling agents,
[58:23.000 --> 58:26.000]  which quickly evaporate and leave the silver at the surface.
[58:26.000 --> 58:29.000]  But rather, we have formulated our silver gel
[58:29.000 --> 58:32.000]  using the natural skin-nourishing chemistry of aloe vera
[58:32.000 --> 58:35.000]  to quickly penetrate and nourish the skin
[58:35.000 --> 58:38.000]  while delivering the silver more effectively.
[58:38.000 --> 58:41.000]  Visit www.silverlungs.com
[58:41.000 --> 58:43.000]  and click on our store page
[58:43.000 --> 58:46.000]  to find what silver-based products are best for you.
[58:46.000 --> 59:02.000]  That's www.silverlungs.com.
[59:17.000 --> 59:20.000]  It is the only one that does it, and out of the gates,
[59:20.000 --> 59:23.000]  we have it discounted at 10% off with promo code WATER.
[59:23.000 --> 59:26.000]  This is the only system that in one unit
[59:26.000 --> 59:31.000]  helps reduce or remove pesticides, herbicides, chloramines,
[59:31.000 --> 59:34.000]  ammonia and chlorine, hydrofluorosilic acid,
[59:34.000 --> 59:36.000]  the most common form of fluoride
[59:36.000 --> 59:38.000]  not covered by other fluoride filter brands,
[59:38.000 --> 59:41.000]  and sodium hexafluorosilicate.
[59:41.000 --> 59:44.000]  Get your Pro Pure with the new Pro 1 filters today
[59:44.000 --> 59:50.000]  at infowarstore.com or by calling 888-253-3139.
[59:50.000 --> 59:54.000]  Coast to coast, direct from Austin.
[59:54.000 --> 01:00:00.000]  You're listening to the Alex Jones Broadcasting Network.
[01:00:00.000 --> 01:00:04.000]  From his Central Texas command center
[01:00:04.000 --> 01:00:08.000]  deep behind enemy lines, the information war continues.
[01:00:08.000 --> 01:00:12.000]  It's Alex Jones and the GCN Radio Network.
[01:00:12.000 --> 01:00:20.000]  We are now into hour number two.
[01:00:20.000 --> 01:00:23.000]  Stuart Rhodes from Montana will be joining us
[01:00:23.000 --> 01:00:24.000]  coming up in the next segment
[01:00:24.000 --> 01:00:26.000]  to get into the anti-gun attacks
[01:00:26.000 --> 01:00:28.000]  and the whole police state move
[01:00:28.000 --> 01:00:31.000]  that is now openly expanding,
[01:00:31.000 --> 01:00:35.000]  the media trying to spin their giant arms buildup,
[01:00:35.000 --> 01:00:37.000]  enough bullets for 30-plus years.
[01:00:37.000 --> 01:00:38.000]  That is all coming up.
[01:00:38.000 --> 01:00:40.000]  But I've been mentioning this Greenspan clip.
[01:00:40.000 --> 01:00:42.000]  Almost 10 minutes long,
[01:00:42.000 --> 01:00:44.000]  but here's just a few minutes of it.
[01:00:44.000 --> 01:00:49.000]  I mean, he's saying the economy doesn't matter,
[01:00:49.000 --> 01:00:51.000]  only the stock market,
[01:00:51.000 --> 01:00:55.000]  which is inflated by dollars that are devalued.
[01:00:55.000 --> 01:00:57.000]  And he just says a whole bunch of stuff.
[01:00:57.000 --> 01:01:00.000]  So let's play part of this clip right now.
[01:01:00.000 --> 01:01:01.000]  Here it is.
[01:01:01.000 --> 01:01:07.000]  A wholly unsustainable type of economic series of events
[01:01:07.000 --> 01:01:09.000]  that are playing out there.
[01:01:09.000 --> 01:01:11.000]  I know everyone thinks it's gonna be easy
[01:01:11.000 --> 01:01:12.000]  to bring the deficit down,
[01:01:12.000 --> 01:01:19.000]  but we have picked all the low-hanging fruit,
[01:01:19.000 --> 01:01:22.000]  and the low-hanging fruit is gone.
[01:01:22.000 --> 01:01:23.000]  Right, right.
[01:01:23.000 --> 01:01:26.000]  And the result of this is that to get-
[01:01:26.000 --> 01:01:28.000]  Again, folks, this is the guy that said
[01:01:28.000 --> 01:01:29.000]  watch out about irrational exuberance
[01:01:29.000 --> 01:01:31.000]  right after he was the one
[01:01:31.000 --> 01:01:33.000]  that got rid of the Glass-Steagall Act.
[01:01:33.000 --> 01:01:36.000]  This is the guy who helped engineer with Clinton
[01:01:36.000 --> 01:01:39.000]  and the Republicans were involved as well,
[01:01:39.000 --> 01:01:41.000]  bipartisan, allowing the globalists
[01:01:41.000 --> 01:01:43.000]  to create all these derivatives.
[01:01:43.000 --> 01:01:45.000]  And then instead of letting them all go under,
[01:01:45.000 --> 01:01:47.000]  sign us onto it.
[01:01:47.000 --> 01:01:50.000]  And then this bastard sits there.
[01:01:50.000 --> 01:01:52.000]  I mean, he's a bastard, man.
[01:01:52.000 --> 01:01:54.000]  In fact, bastards are nice people.
[01:01:54.000 --> 01:01:55.000]  That's not even a strong enough word.
[01:01:55.000 --> 01:01:57.000]  Cockroaches have a job.
[01:01:57.000 --> 01:02:01.000]  This demon, this Emperor Palpatine,
[01:02:01.000 --> 01:02:03.000]  who helped engineer what we're going into
[01:02:03.000 --> 01:02:05.000]  to destroy our wealth on record
[01:02:05.000 --> 01:02:08.000]  and to sign us onto it, lecturing us
[01:02:08.000 --> 01:02:11.000]  about how we've gotten rid of all the low-hanging fruit.
[01:02:11.000 --> 01:02:12.000]  You've done everything you can
[01:02:12.000 --> 01:02:14.000]  to hold this economy under.
[01:02:14.000 --> 01:02:17.000]  You've done everything you can, New World Order,
[01:02:17.000 --> 01:02:20.000]  putting poison in our food and water to dumb us down,
[01:02:20.000 --> 01:02:22.000]  shutting down our economy,
[01:02:22.000 --> 01:02:24.000]  deindustrializing our country,
[01:02:24.000 --> 01:02:26.000]  shipping the jobs overseas.
[01:02:30.000 --> 01:02:32.000]  Oh, we're back up on Drudge Report right now?
[01:02:32.000 --> 01:02:35.000]  Oh, man, I'm glad Drudge is carrying that.
[01:02:35.000 --> 01:02:37.000]  Let me guess, I couldn't hardly read it.
[01:02:37.000 --> 01:02:39.000]  Is he showing the government saying there's no bullets
[01:02:39.000 --> 01:02:41.000]  or that I'm a weirdo?
[01:02:41.000 --> 01:02:45.000]  I mean, just go back to drudgereport.com
[01:02:45.000 --> 01:02:47.000]  so I can see.
[01:02:47.000 --> 01:02:48.000]  What's the link above it?
[01:02:48.000 --> 01:02:49.000]  What's his reason?
[01:02:49.000 --> 01:02:54.000]  Oh, yeah, gun dealers report shortages of ammunition.
[01:02:54.000 --> 01:02:56.000]  Yeah, we were trying to buy more.223
[01:02:56.000 --> 01:02:59.000]  to do a gun shoot and shoot Tracer.
[01:02:59.000 --> 01:03:00.000]  You just can't get it.
[01:03:00.000 --> 01:03:02.000]  Can't get it online.
[01:03:02.000 --> 01:03:04.000]  It's just driving me insane.
[01:03:04.000 --> 01:03:10.000]  Barrett 50 cows were $5,000 a year ago.
[01:03:10.000 --> 01:03:13.000]  They're like $15,000 right now.
[01:03:13.000 --> 01:03:15.000]  Yeah.
[01:03:15.000 --> 01:03:17.000]  By the way, they jumped $3,000
[01:03:17.000 --> 01:03:18.000]  after I said that last week,
[01:03:18.000 --> 01:03:20.000]  so I better shut up.
[01:03:20.000 --> 01:03:22.000]  The point is that while people know
[01:03:22.000 --> 01:03:23.000]  there's a rush on these.
[01:03:23.000 --> 01:03:25.000]  In fact, I meant to cover that bullet stuff.
[01:03:25.000 --> 01:03:26.000]  Will you print me the new article
[01:03:26.000 --> 01:03:27.000]  about the bullet shortages?
[01:03:27.000 --> 01:03:28.000]  In fact, I was going to cover that.
[01:03:28.000 --> 01:03:30.000]  That's a perfect reason.
[01:03:30.000 --> 01:03:31.000]  I mean, if it's on Drudge,
[01:03:31.000 --> 01:03:34.000]  it better remind me to get to covering that.
[01:03:34.000 --> 01:03:36.000]  In fact, where's my stack?
[01:03:36.000 --> 01:03:37.000]  Oh, here it is.
[01:03:37.000 --> 01:03:39.000]  Here's my stack of bullet news.
[01:03:39.000 --> 01:03:41.000]  Something's got to be a national story
[01:03:41.000 --> 01:03:43.000]  now for me to remember to cover it.
[01:03:43.000 --> 01:03:44.000]  I do all this preparation.
[01:03:44.000 --> 01:03:45.000]  You guys watch me every day,
[01:03:45.000 --> 01:03:47.000]  like 20 stacks and then cover like three stacks.
[01:03:47.000 --> 01:03:48.000]  We're going to come back.
[01:03:48.000 --> 01:03:50.000]  I'll hit some of the news headlines,
[01:03:50.000 --> 01:03:51.000]  which you know what that means,
[01:03:51.000 --> 01:03:53.000]  and then we'll get to Stuart Rhodes
[01:03:53.000 --> 01:03:54.000]  and the rest of it.
[01:03:54.000 --> 01:03:55.000]  And I've got CNN and a new demon
[01:03:55.000 --> 01:03:57.000]  that's going to be coming out.
[01:03:57.000 --> 01:03:59.000]  CNN and a new demonization campaign
[01:03:59.000 --> 01:04:00.000]  that really illustrates
[01:04:00.000 --> 01:04:01.000]  how pathetic they are.
[01:04:01.000 --> 01:04:03.000]  But let's go out to break with Greenspan.
[01:04:03.000 --> 01:04:04.000]  Let's go back to turd stand.
[01:04:04.000 --> 01:04:05.000]  Here it is.
[01:04:05.000 --> 01:04:06.000]  The budget deficit down is going to
[01:04:06.000 --> 01:04:10.000]  require some very unpopular actions.
[01:04:10.000 --> 01:04:11.000]  Oh.
[01:04:11.000 --> 01:04:12.000]  And I just-
[01:04:12.000 --> 01:04:13.000]  Massive new taxes,
[01:04:13.000 --> 01:04:14.000]  cutting the welfare,
[01:04:14.000 --> 01:04:17.000]  think of it all the foreign bankers, right?
[01:04:17.000 --> 01:04:20.000]  Is now only beginning to retire.
[01:04:20.000 --> 01:04:22.000]  And we're getting a shift
[01:04:22.000 --> 01:04:26.000]  from highly productive baby boomers-
[01:04:26.000 --> 01:04:27.000]  Which the globalists said 30 years ago
[01:04:27.000 --> 01:04:30.000]  they planned to jump ship.
[01:04:30.000 --> 01:04:31.000]  To retirement.
[01:04:31.000 --> 01:04:32.000]  See, they talked to us like we're
[01:04:32.000 --> 01:04:33.000]  five years old,
[01:04:33.000 --> 01:04:34.000]  don't know this was all planned.
[01:04:34.000 --> 01:04:35.000]  Absolutely.
[01:04:35.000 --> 01:04:36.000]  Tell you what,
[01:04:36.000 --> 01:04:37.000]  back it up to the beginning of that.
[01:04:37.000 --> 01:04:39.000]  I want to play this clip.
[01:04:39.000 --> 01:04:43.000]  Yeah, back it up to 505 in the clip.
[01:04:43.000 --> 01:04:45.000]  I'm going to play that whole clip
[01:04:45.000 --> 01:04:47.000]  because the whole interview,
[01:04:47.000 --> 01:04:48.000]  when that guy comes out,
[01:04:48.000 --> 01:04:49.000]  he's telling you what's about to happen.
[01:04:49.000 --> 01:04:50.000]  And he's like,
[01:04:50.000 --> 01:04:51.000]  oh, we're in deep trouble.
[01:04:51.000 --> 01:04:53.000]  There's nothing we can do.
[01:04:53.000 --> 01:04:54.000]  We're an old country.
[01:04:54.000 --> 01:04:55.000]  Blah, blah, blah.
[01:04:55.000 --> 01:04:56.000]  Yeah.
[01:04:56.000 --> 01:04:57.000]  And you've helped screw us
[01:04:57.000 --> 01:04:58.000]  everywhere you could, globalist.
[01:04:58.000 --> 01:05:00.000]  Move to China is what you've done.
[01:05:00.000 --> 01:05:03.000]  It's no secret that pathogens such as bacteria,
[01:05:03.000 --> 01:05:04.000]  viruses, moles, and fungus
[01:05:04.000 --> 01:05:07.000]  can inflict severe damage in the human body.
[01:05:07.000 --> 01:05:09.000]  Fortunately, a new and vastly improved
[01:05:09.000 --> 01:05:11.000]  silver solution has been developed.
[01:05:11.000 --> 01:05:14.000]  Supernatural Silver is a revolutionary
[01:05:14.000 --> 01:05:17.000]  broad spectrum antibacterial, antiviral,
[01:05:17.000 --> 01:05:20.000]  antifungal solution that can be used
[01:05:20.000 --> 01:05:22.000]  inside the body as well as on the skin.
[01:05:22.000 --> 01:05:24.000]  Supernatural Silver is unique
[01:05:24.000 --> 01:05:27.000]  and superior to colloidal and ionic silvers
[01:05:27.000 --> 01:05:29.000]  using a patented technology
[01:05:29.000 --> 01:05:31.000]  that is highly effective against
[01:05:31.000 --> 01:05:34.000]  colds, flus, infections, food poisoning, and yeast,
[01:05:34.000 --> 01:05:36.000]  in addition to many other pathogens.
[01:05:36.000 --> 01:05:39.000]  Supernatural Silver is scientifically supported,
[01:05:39.000 --> 01:05:42.000]  extremely safe, and is the number one choice
[01:05:42.000 --> 01:05:45.000]  of thousands of people for immune system support.
[01:05:45.000 --> 01:05:47.000]  Find out how Supernatural Silver
[01:05:47.000 --> 01:05:49.000]  could change your life.
[01:05:49.000 --> 01:05:51.000]  Go to SupernaturalSilver.com
[01:05:51.000 --> 01:05:54.000]  and use the promo code healthy for 20% off.
[01:05:54.000 --> 01:05:57.000]  That's SupernaturalSilver.com
[01:05:57.000 --> 01:06:25.000]  and like us on Facebook.
[01:06:27.000 --> 01:06:28.000]  Hitler took the guns.
[01:06:28.000 --> 01:06:29.000]  Stalin took the guns.
[01:06:29.000 --> 01:06:30.000]  Mao took the guns.
[01:06:30.000 --> 01:06:32.000]  Fidel Castro took the guns.
[01:06:32.000 --> 01:06:35.000]  Hugo Chavez took the guns.
[01:06:35.000 --> 01:06:37.000]  1776 will commence again
[01:06:37.000 --> 01:06:41.000]  if you try to take our firearms.
[01:06:41.000 --> 01:06:43.000]  The Republic will rise again
[01:06:43.000 --> 01:06:46.000]  when you attempt to take our guns.
[01:06:46.000 --> 01:06:49.000]  I have sworn upon the altar of God
[01:06:49.000 --> 01:06:58.000]  eternal hostility against every form of tyranny over the mind of man.
[01:06:58.000 --> 01:07:03.000]  The answer to 1984 is 1776.
[01:07:03.000 --> 01:07:14.000]  You're listening to the Alex Jones Show.
[01:07:14.000 --> 01:07:16.000]  Welcome back, ladies and gentlemen.
[01:07:16.000 --> 01:07:18.000]  It is Sunday.
[01:07:18.000 --> 01:07:21.000]  It is, of course, my friends,
[01:07:21.000 --> 01:07:23.000]  a worldwide broadcast,
[01:07:23.000 --> 01:07:25.000]  and I want to thank you all for joining us
[01:07:25.000 --> 01:07:29.000]  on this 17th day of February 2013.
[01:07:29.000 --> 01:07:33.000]  Now, I was going to cover this already today.
[01:07:33.000 --> 01:07:35.000]  Fox News has the headline
[01:07:35.000 --> 01:07:37.000]  carrying the Associated Press,
[01:07:37.000 --> 01:07:39.000]  why is the Department of Homeland Security
[01:07:39.000 --> 01:07:42.000]  buying so many bullets?
[01:07:42.000 --> 01:07:44.000]  And it says online rumors about
[01:07:44.000 --> 01:07:46.000]  big government munitions purchases
[01:07:46.000 --> 01:07:49.000]  are true, sort of.
[01:07:49.000 --> 01:07:52.000]  And it goes on to say Homeland Security Department
[01:07:52.000 --> 01:07:55.000]  is buying and has bought 1.6 billion rounds of ammo,
[01:07:55.000 --> 01:07:57.000]  roughly the equivalent of five bullets
[01:07:57.000 --> 01:07:59.000]  for every person in the United States.
[01:07:59.000 --> 01:08:01.000]  Published federal notices about the ammo buy
[01:08:01.000 --> 01:08:05.000]  have agitated conspiracy theorists since the fall.
[01:08:05.000 --> 01:08:07.000]  They're buying thousands of armored vehicles,
[01:08:07.000 --> 01:08:09.000]  1.6 billion bullets,
[01:08:09.000 --> 01:08:11.000]  more than 14, 15 times
[01:08:11.000 --> 01:08:14.000]  any amount of bullets they've ever bought in a single year.
[01:08:14.000 --> 01:08:16.000]  Urban warfare drills, TSA checkpoints
[01:08:16.000 --> 01:08:18.000]  in the town where I live,
[01:08:18.000 --> 01:08:20.000]  and I'm a conspiracy theorist.
[01:08:20.000 --> 01:08:22.000]  I started seeing YouTube videos a few years ago
[01:08:22.000 --> 01:08:24.000]  where people would complain to the TSA
[01:08:24.000 --> 01:08:26.000]  groping them and videotape it.
[01:08:26.000 --> 01:08:28.000]  They'd go, I don't like you touching my genitals.
[01:08:28.000 --> 01:08:29.000]  I don't like the...
[01:08:29.000 --> 01:08:31.000]  They'd go, oh, you're a conspiracy theorist.
[01:08:31.000 --> 01:08:33.000]  So if you go into a hamburger place
[01:08:33.000 --> 01:08:36.000]  and say, I want a strawberry shake.
[01:08:36.000 --> 01:08:38.000]  They go, oh, you're a conspiracy theorist.
[01:08:38.000 --> 01:08:39.000]  Well, what do you mean?
[01:08:39.000 --> 01:08:41.000]  Well, you have a view.
[01:08:41.000 --> 01:08:43.000]  It's chocolate or vanilla.
[01:08:43.000 --> 01:08:44.000]  Do you see what I'm saying?
[01:08:44.000 --> 01:08:46.000]  Now simply going, man, why are they
[01:08:46.000 --> 01:08:48.000]  dressing in black uniforms and running checkpoints
[01:08:48.000 --> 01:08:51.000]  and buying 1.6 billion bullets and armored vehicles?
[01:08:51.000 --> 01:08:53.000]  And why were there urban warfare drills in our town?
[01:08:53.000 --> 01:08:56.000]  And why are they running checkpoints on the highways?
[01:08:56.000 --> 01:08:59.000]  And why are they putting people on no-fly lists?
[01:08:59.000 --> 01:09:03.000]  And why are they saying in 14, 15 states now?
[01:09:06.000 --> 01:09:08.000]  Again, that number 14.
[01:09:08.000 --> 01:09:11.000]  They are California, Missouri,
[01:09:11.000 --> 01:09:14.000]  Washington State, New York, you name it.
[01:09:14.000 --> 01:09:17.000]  Introducing bills to foul out banned semi-autos
[01:09:17.000 --> 01:09:18.000]  and make you turn them in.
[01:09:18.000 --> 01:09:20.000]  We wrote articles about that on Friday.
[01:09:20.000 --> 01:09:22.000]  We'll show some on screen for radio listeners.
[01:09:22.000 --> 01:09:24.000]  If you're not a radio listener,
[01:09:24.000 --> 01:09:26.000]  just type into the search engine,
[01:09:26.000 --> 01:09:28.000]  Missouri moves to ban all semi-autos.
[01:09:28.000 --> 01:09:31.000]  Washington State moves to ban all semi-autos.
[01:09:31.000 --> 01:09:33.000]  I've got a clip of a police chief in California
[01:09:33.000 --> 01:09:35.000]  at a press conference saying, quote,
[01:09:35.000 --> 01:09:36.000]  a gun is not a defensive weapon.
[01:09:36.000 --> 01:09:38.000]  You shouldn't be able to have one.
[01:09:38.000 --> 01:09:40.000]  I mean, this is the type of bonkers stuff
[01:09:40.000 --> 01:09:41.000]  that's going on.
[01:09:41.000 --> 01:09:44.000]  And their response is it isn't happening.
[01:09:44.000 --> 01:09:46.000]  Guys, we punch up Drudge Report for TV viewers.
[01:09:46.000 --> 01:09:47.000]  I want to show people something.
[01:09:47.000 --> 01:09:49.000]  Here's Drudge Report relinking right now
[01:09:49.000 --> 01:09:51.000]  at mfallwars.com, but right above it.
[01:09:51.000 --> 01:09:55.000]  Gun dealers report shortages of ammunition.
[01:09:55.000 --> 01:09:58.000]  Now, do you remember the last few years?
[01:09:58.000 --> 01:10:00.000]  Oh, nobody wants your guns.
[01:10:00.000 --> 01:10:02.000]  You're a conspiracy theorist.
[01:10:04.000 --> 01:10:05.000]  Nobody wants your guns.
[01:10:05.000 --> 01:10:07.000]  Nobody, nobody.
[01:10:07.000 --> 01:10:09.000]  And we're like, but Obama is a state senator
[01:10:09.000 --> 01:10:10.000]  who said ban them all.
[01:10:10.000 --> 01:10:13.000]  The UN treaty says ban them.
[01:10:13.000 --> 01:10:15.000]  Daschle wanted to ban them.
[01:10:15.000 --> 01:10:16.000]  The current vice president,
[01:10:16.000 --> 01:10:17.000]  when he was a senator,
[01:10:17.000 --> 01:10:18.000]  introduced the first legislation
[01:10:18.000 --> 01:10:20.000]  to physically turn them in.
[01:10:20.000 --> 01:10:22.000]  Why, here's a clip of Dianne Feinstein saying,
[01:10:22.000 --> 01:10:24.000]  we will make you turn in your guns
[01:10:24.000 --> 01:10:25.000]  if we can get the votes.
[01:10:25.000 --> 01:10:26.000]  I mean, that's a clip.
[01:10:26.000 --> 01:10:28.000]  I've played it probably 15 times.
[01:10:28.000 --> 01:10:30.000]  I'll play it again if you want.
[01:10:30.000 --> 01:10:31.000]  Feinstein in a minute.
[01:10:31.000 --> 01:10:32.000]  Thank you.
[01:10:32.000 --> 01:10:35.000]  Feinstein, Mr. and Mrs. America turn them in.
[01:10:35.000 --> 01:10:37.000]  And they go, no, you didn't hear that.
[01:10:37.000 --> 01:10:40.000]  Look, you guys don't control reality anymore
[01:10:40.000 --> 01:10:41.000]  is the message here.
[01:10:42.000 --> 01:10:45.000]  You don't control reality anymore.
[01:10:45.000 --> 01:10:46.000]  We know you want our guns,
[01:10:46.000 --> 01:10:48.000]  every city you're in control of.
[01:10:48.000 --> 01:10:49.000]  You've taken them all.
[01:10:49.000 --> 01:10:51.000]  New York, Chicago, you name it.
[01:10:51.000 --> 01:10:52.000]  Stop playing games.
[01:10:52.000 --> 01:10:55.000]  You've taken them from 40 something countries
[01:10:55.000 --> 01:10:57.000]  the last few decades.
[01:10:58.000 --> 01:10:59.000]  So stop.
[01:10:59.000 --> 01:11:00.000]  Yeah, there it is.
[01:11:00.000 --> 01:11:02.000]  Missouri Democrats call for gun confiscation.
[01:11:02.000 --> 01:11:03.000]  The denial is over.
[01:11:03.000 --> 01:11:04.000]  Government is coming for your guns.
[01:11:04.000 --> 01:11:06.000]  Then it's got the House Bill 545
[01:11:06.000 --> 01:11:09.000]  and it says how you'll turn them in,
[01:11:09.000 --> 01:11:10.000]  how they'll, I mean, you know.
[01:11:10.000 --> 01:11:13.000]  And there's like at least 14 states
[01:11:13.000 --> 01:11:15.000]  that have got gun confiscation in them.
[01:11:15.000 --> 01:11:17.000]  It's not even making the news hardly.
[01:11:17.000 --> 01:11:18.000]  It's what's crazy.
[01:11:18.000 --> 01:11:20.000]  I want to bring Stuart Rhodes,
[01:11:20.000 --> 01:11:23.000]  a Yale graduate with honors
[01:11:23.000 --> 01:11:24.000]  and a constitutional lawyer.
[01:11:24.000 --> 01:11:27.000]  Worked for Congressman Ron Paul on the Hill.
[01:11:27.000 --> 01:11:29.000]  Also army paratrooper,
[01:11:29.000 --> 01:11:31.000]  retired from the army when he got injured.
[01:11:31.000 --> 01:11:34.000]  Great patriot, founder of Oath Keepers.
[01:11:34.000 --> 01:11:35.000]  He joined us.
[01:11:35.000 --> 01:11:36.000]  He's going to break in about four minutes.
[01:11:36.000 --> 01:11:38.000]  But, you know, you've heard my breakdown here.
[01:11:38.000 --> 01:11:39.000]  I wanted to get you on
[01:11:39.000 --> 01:11:42.000]  about more than a dozen states
[01:11:42.000 --> 01:11:44.000]  introducing legislation
[01:11:44.000 --> 01:11:46.000]  where all semi-auto is turned in
[01:11:46.000 --> 01:11:48.000]  from a.22 up to a handgun.
[01:11:48.000 --> 01:11:51.000]  And now the urban warfare drills
[01:11:51.000 --> 01:11:53.000]  everywhere unannounced with police,
[01:11:53.000 --> 01:11:55.000]  with role players saying,
[01:11:55.000 --> 01:11:56.000]  I'm an American.
[01:11:56.000 --> 01:11:57.000]  I need food.
[01:11:57.000 --> 01:11:58.000]  So there's no doubt what this is for.
[01:11:58.000 --> 01:12:00.000]  The army manuals say it's for citizens.
[01:12:00.000 --> 01:12:03.000]  Stuart, I mean, and then meanwhile,
[01:12:03.000 --> 01:12:07.000]  they have AP run in hundreds of publications
[01:12:07.000 --> 01:12:09.000]  saying I'm crazy and discredited.
[01:12:09.000 --> 01:12:11.000]  Yeah, they're getting the bullets,
[01:12:11.000 --> 01:12:12.000]  but I shouldn't be upset.
[01:12:12.000 --> 01:12:14.000]  I mean, I don't think their propaganda
[01:12:14.000 --> 01:12:16.000]  is working anymore, Stuart.
[01:12:16.000 --> 01:12:18.000]  The military, the police I talk to,
[01:12:18.000 --> 01:12:19.000]  who the system is, you know,
[01:12:19.000 --> 01:12:20.000]  wants to follow orders
[01:12:20.000 --> 01:12:22.000]  is more awake than the general public.
[01:12:22.000 --> 01:12:23.000]  What is your basic analysis
[01:12:23.000 --> 01:12:26.000]  of what I've just broken down, Stuart Rhodes?
[01:12:26.000 --> 01:12:28.000]  Well, yes, it's becoming very obvious
[01:12:28.000 --> 01:12:29.000]  to almost anybody with eyes.
[01:12:29.000 --> 01:12:32.000]  And so I'm actually in Reno right now
[01:12:32.000 --> 01:12:36.000]  at a huge gun show here in Reno.
[01:12:36.000 --> 01:12:38.000]  And everybody I talk to is more than aware
[01:12:38.000 --> 01:12:39.000]  of what's going on,
[01:12:39.000 --> 01:12:41.000]  and they see the big picture.
[01:12:41.000 --> 01:12:42.000]  And that's why there was, you know,
[01:12:42.000 --> 01:12:44.000]  lines around the block to get in
[01:12:44.000 --> 01:12:46.000]  and massive lines to buy ammunition.
[01:12:46.000 --> 01:12:48.000]  They're buying everything they possibly can.
[01:12:48.000 --> 01:12:49.000]  And they're not just buying it
[01:12:49.000 --> 01:12:51.000]  because they think it might be banned.
[01:12:51.000 --> 01:12:53.000]  They're buying it because they think
[01:12:53.000 --> 01:12:55.000]  they might have to use it pretty soon.
